product_id,product_category_english,product_category_portuguese,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_description_length,product_name_length,product_volume_cm3,product_size_tier,product_weight_tier,missing_photos_flag,missing_description_flag
ea6617ab48bb467d615214e7de71c864,auto,automotivo,300.00,20.00,3.00,16.00,1,551,20,960.00,Extra Small,Medium,0,0
126e10207113f69a199d56984e194d62,sports leisure,esporte lazer,1000.00,23.00,23.00,23.00,3,802,42,12167.00,Medium,Heavy,0,0
bb0b9e9816a548820fce168271eaec29,sports leisure,esporte lazer,5950.00,20.00,11.00,20.00,1,892,56,4400.00,Small,Very Heavy,0,0
1d682cfba05647a5231ac20cd77e6645,auto,automotivo,6525.00,65.00,11.00,65.00,1,626,56,46475.00,Large,Very Heavy,0,0
346347724291a3ffbb5f5778e31a9fca,health beauty,beleza saude,150.00,16.00,5.00,17.00,1,1393,31,1360.00,Small,Light,0,0
0f398da178a64533d9576940656d23cb,bed bath table,cama mesa banho,2600.00,47.00,21.00,41.00,1,382,55,40467.00,Large,Heavy,0,0
d915345cf6ab72f6efb99f28633c3487,health beauty,beleza saude,125.00,18.00,15.00,17.00,1,1622,33,4590.00,Small,Light,0,0
37b975d07892522e3022d5f87abb097c,bed bath table,cama mesa banho,350.00,20.00,25.00,25.00,1,353,51,12500.00,Medium,Medium,0,0
5bd3ba44eb990450377a2cd863821cca,housewares,utilidades domesticas,4755.00,43.00,40.00,31.00,5,1047,33,53320.00,Extra Large,Heavy,0,0
e9194103b1566094214eafb456b976c8,health beauty,beleza saude,300.00,19.00,7.00,12.00,2,955,33,1596.00,Small,Medium,0,0
2c28b6fda526be32ed276b4dfc421acb,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,2.00,11.00,1,1431,52,352.00,Extra Small,Medium,0,0
b20858dd0cc1115e2fedb0f48867495d,fashion shoes,fashion calcados,300.00,29.00,7.00,16.00,6,375,49,3248.00,Small,Medium,0,0
e398924df814f49525ebf68af637b1bc,health beauty,beleza saude,2575.00,18.00,30.00,18.00,1,939,37,9720.00,Medium,Heavy,0,0
669fa1d24065522c00675fb575c1adb4,health beauty,beleza saude,150.00,16.00,2.00,11.00,2,1607,46,352.00,Extra Small,Light,0,0
4211583ce8f0b2bfb7471b49d9bacbdf,bed bath table,cama mesa banho,250.00,16.00,22.00,11.00,3,1814,59,3872.00,Small,Medium,0,0
281905b21f01db1009fd7c01b10dd1d4,furniture decor,moveis decoracao,1650.00,60.00,7.00,14.00,2,1923,51,5880.00,Medium,Heavy,0,0
3006b8f5b476750a03137c1b2755cea1,computers accessories,informatica acessorios,100.00,16.00,16.00,16.00,5,2911,44,4096.00,Small,Light,0,0
4a52db5eba2f48f7f5454ada6ce3d56a,perfumery,perfumaria,185.00,19.00,19.00,17.00,1,1088,39,6137.00,Medium,Light,0,0
c917cd48f8178bc6e1e4bf902c7e0b83,telephony,telefonia,300.00,17.00,4.00,12.00,6,777,58,816.00,Extra Small,Medium,0,0
dc77c9e552aae599c974af32f5a0512e,housewares,utilidades domesticas,200.00,38.00,18.00,27.00,1,238,47,18468.00,Large,Medium,0,0
1a0971a6f39f04118207a7308d451e9d,stationery,papelaria,5850.00,60.00,20.00,29.00,7,353,57,34800.00,Large,Very Heavy,0,0
1a09c4a332f5df9d0b846c482e93cc3d,sports leisure,esporte lazer,3900.00,90.00,20.00,25.00,8,979,39,45000.00,Large,Heavy,0,0
85156b6f3e9ba85d83b17b0c3c8cc627,bed bath table,cama mesa banho,1650.00,40.00,15.00,32.00,1,704,59,19200.00,Large,Heavy,0,0
696c39c44288187022347dcb177ac304,computers accessories,informatica acessorios,950.00,35.00,11.00,11.00,5,1112,50,4235.00,Small,Medium,0,0
09bff1287f903ed3e712f6595861db98,fashion bags accessories,fashion bolsas e acessorios,100.00,17.00,3.00,12.00,1,229,38,612.00,Extra Small,Light,0,0
4726c649b4256341f0355d3e12edd53b,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,5.00,11.00,4,443,40,880.00,Extra Small,Light,0,0
8474d936fee23f0c45620cc2022871cc,home confort,casa conforto,10050.00,50.00,30.00,40.00,3,217,57,60000.00,Extra Large,Very Heavy,0,0
e68a066cb80e14f049aa01ede58bf0f6,fashion bags accessories,fashion bolsas e acessorios,300.00,16.00,2.00,11.00,2,1519,52,352.00,Extra Small,Medium,0,0
220a2b9dd1e9990876de0ac999e1a33c,housewares,utilidades domesticas,895.00,10.00,15.00,14.00,3,475,53,2100.00,Small,Medium,0,0
1b0e9a414e59a00b13262ffb248ed9b4,food drink,alimentos bebidas,262.00,28.00,15.00,20.00,2,400,57,8400.00,Medium,Medium,0,0
317ac060ed225d07050a819ca208d66e,garden tools,ferramentas jardim,5500.00,18.00,12.00,58.00,1,406,41,12528.00,Medium,Very Heavy,0,0
5f39447057f5cc7964f30ec06ebf73a1,health beauty,beleza saude,650.00,25.00,12.00,19.00,1,632,46,5700.00,Medium,Medium,0,0
8e30f17e8689a168dfee27521e218e75,luggage accessories,malas acessorios,225.00,42.00,11.00,14.00,2,186,52,6468.00,Medium,Medium,0,0
5b394e3d290882de22e0207c7027fdb5,food drink,alimentos bebidas,400.00,20.00,8.00,16.00,1,563,17,2560.00,Small,Medium,0,0
6d15a14a5c04e3ef315ab136bd824d72,construction tools construction,construcao ferramentas construcao,8900.00,43.00,13.00,39.00,3,475,51,21801.00,Large,Very Heavy,0,0
7cbe64a84bc3fba260c50858e7d402d6,health beauty,beleza saude,700.00,18.00,20.00,18.00,1,395,52,6480.00,Medium,Medium,0,0
7b3b38b62de0edfa802192d5c18d5489,bed bath table,cama mesa banho,1300.00,46.00,2.00,36.00,1,188,60,3312.00,Small,Heavy,0,0
86a11a09edde2267675505fc4d56d9b0,auto,automotivo,1600.00,30.00,30.00,30.00,4,1209,53,27000.00,Large,Heavy,0,0
8a8e4166f51f98d56dfe007218a11a0e,sports leisure,esporte lazer,1507.00,28.00,11.00,21.00,3,305,44,6468.00,Medium,Heavy,0,0
d4e9d0634c70e3f0be7440253184625f,pet shop,pet shop,250.00,16.00,10.00,11.00,1,660,57,1760.00,Small,Medium,0,0
ff60ce007cb42cd9786f49d262a97672,electronics,eletronicos,200.00,17.00,6.00,13.00,1,1221,48,1326.00,Small,Medium,0,0
fc931a514a3e080c336911cccd59145b,auto,automotivo,679.00,20.00,17.00,16.00,1,721,22,5440.00,Medium,Medium,0,0
728b05c29f6264ed83982354d261654a,office furniture,moveis escritorio,9000.00,53.00,51.00,18.00,1,1200,54,48654.00,Large,Very Heavy,0,0
da3e3306dfee58ec66950224efa97b47,sports leisure,esporte lazer,1050.00,30.00,30.00,25.00,3,960,43,22500.00,Large,Heavy,0,0
441bf12dfcffc687efcdc235669c55dc,housewares,utilidades domesticas,300.00,22.00,12.00,18.00,1,594,55,4752.00,Small,Medium,0,0
7a154a9688cf00bcf5b4e0bde3c9b193,furniture decor,moveis decoracao,8200.00,40.00,35.00,35.00,1,603,58,49000.00,Large,Very Heavy,0,0
32e202f81d83d895e4c8847003bfa07e,signaling and security,sinalizacao e seguranca,250.00,29.00,37.00,21.00,2,249,34,22533.00,Large,Medium,0,0
96e46c5d63399f513d292cdb8033cd02,pet shop,pet shop,600.00,18.00,25.00,18.00,1,568,58,8100.00,Medium,Medium,0,0
25bd6053b3b5425cc4277b3c51641504,sports leisure,esporte lazer,300.00,18.00,18.00,18.00,1,653,48,5832.00,Medium,Medium,0,0
82e58c3610465c0741a584561e7199f3,sports leisure,esporte lazer,450.00,22.00,15.00,15.00,3,544,43,4950.00,Small,Medium,0,0
6d2928252aa5ba6a5fc439571dd0d748,consoles games,consoles games,1200.00,25.00,18.00,18.00,2,3416,61,8100.00,Medium,Heavy,0,0
6dff489dd40cf8c8575c6ac85b080f04,luggage accessories,malas acessorios,575.00,32.00,42.00,12.00,5,516,41,16128.00,Large,Medium,0,0
44e6ec37a142be331fe0241006d0b389,sports leisure,esporte lazer,450.00,20.00,9.00,14.00,1,950,48,2520.00,Small,Medium,0,0
8f9371c0e8042d93813647b53c195ddb,food,alimentos,1068.00,26.00,16.00,27.00,2,796,37,11232.00,Medium,Heavy,0,0
f515fd230dbcf58eb6b51e4b4e0bd4e9,auto,automotivo,400.00,30.00,10.00,16.00,3,208,59,4800.00,Small,Medium,0,0
c71bf92cf123eb294304073fc1751bf3,sports leisure,esporte lazer,3000.00,36.00,31.00,31.00,1,1714,59,34596.00,Large,Heavy,0,0
1bd0e965122ea1485d8f7f0c6792ebe0,uncategorised,uncategorised,500.00,25.00,6.00,16.00,0,0,0,2400.00,Small,Medium,1,1
b214e7013d82644243e8560287d1ea90,bed bath table,cama mesa banho,1200.00,45.00,15.00,35.00,1,286,60,23625.00,Large,Heavy,0,0
90b7c42b2aff33b8f12c37d4c6588f99,sports leisure,esporte lazer,4200.00,60.00,15.00,15.00,2,231,41,13500.00,Medium,Heavy,0,0
cf51b185defdb6170bd8deb64707e906,watches gifts,relogios presentes,300.00,16.00,12.00,12.00,1,859,45,2304.00,Small,Medium,0,0
1ff1090afbb3b1a09f61f5e49f0a6cce,watches gifts,relogios presentes,293.00,18.00,11.00,16.00,1,602,40,3168.00,Small,Medium,0,0
8db7c6497625f4f17d770bd01912cbe8,baby,bebes,150.00,20.00,13.00,20.00,1,199,38,5200.00,Medium,Light,0,0
d372821d2eaba9c81a3d5fcc302c2f78,housewares,utilidades domesticas,19950.00,43.00,43.00,43.00,4,445,57,79507.00,Extra Large,Very Heavy,0,0
e383490cecec9ff01e02a193a8f72663,stationery,papelaria,1950.00,35.00,6.00,30.00,3,676,60,6300.00,Medium,Heavy,0,0
d6c0cf7f61cc2a5daa3a86d91d00497e,musical instruments,instrumentos musicais,500.00,27.00,7.00,22.00,4,967,59,4158.00,Small,Medium,0,0
704e67b8c7ce855d8760c074b4530fb5,watches gifts,relogios presentes,500.00,23.00,15.00,19.00,3,651,40,6555.00,Medium,Medium,0,0
ca658c1586e7d4692dc56d3fb6edfa24,books general interest,livros interesse geral,800.00,23.00,3.00,16.00,2,290,33,1104.00,Small,Medium,0,0
e887a6dd92133f40be82741d1998b9de,health beauty,beleza saude,700.00,25.00,12.00,19.00,1,937,44,5700.00,Medium,Medium,0,0
e329dc4f7ae6fac352da9bd20e3b11e0,housewares,utilidades domesticas,2850.00,30.00,32.00,28.00,4,533,54,26880.00,Large,Heavy,0,0
b2b748240f8b4fd833d2f61ec84d8ce5,telephony,telefonia,150.00,21.00,7.00,14.00,1,343,59,2058.00,Small,Light,0,0
4baf15e171b06455c5cd23453db0cab3,baby,bebes,155.00,18.00,14.00,21.00,2,428,40,5292.00,Medium,Light,0,0
109983f132d309f8a11e057d5ef46936,kitchen dining laundry garden furniture,moveis cozinha area de servico jantar e jardim,2200.00,36.00,46.00,36.00,2,655,46,59616.00,Extra Large,Heavy,0,0
c450c2e066134b9a836264ba72586ff6,electronics,eletronicos,150.00,22.00,11.00,16.00,1,308,56,3872.00,Small,Light,0,0
7402c8cf69df715729b26da0ac2cc721,small appliances,eletroportateis,441.00,24.00,20.00,17.00,2,1182,34,8160.00,Medium,Medium,0,0
5f24849289916bf82378a061a131fde9,garden tools,ferramentas jardim,6000.00,28.00,22.00,16.00,3,900,53,9856.00,Medium,Very Heavy,0,0
5483dc3f61a1d385ccc49cec3a560617,bed bath table,cama mesa banho,1000.00,32.00,12.00,26.00,2,140,54,9984.00,Medium,Heavy,0,0
85b8a24337b4e2571f8fee38f4253a06,sports leisure,esporte lazer,300.00,20.00,15.00,18.00,1,447,51,5400.00,Medium,Medium,0,0
86a79a785b65ce2e2d8f0d66e329d516,baby,bebes,357.00,23.00,23.00,30.00,1,346,49,15870.00,Large,Medium,0,0
0abbc7837b3659615530515c12091add,construction tools construction,construcao ferramentas construcao,200.00,19.00,8.00,13.00,3,1307,59,1976.00,Small,Medium,0,0
09fbb9fc5bffc1ce6dc2f66289dfcb05,sports leisure,esporte lazer,3675.00,28.00,33.00,25.00,1,1666,57,23100.00,Large,Heavy,0,0
5e015730deea7dfbee442adfb1e29b27,perfumery,perfumaria,450.00,23.00,8.00,15.00,1,292,55,2760.00,Small,Medium,0,0
14081f2d6a3ce46cfa9d852c9b1b92ba,bed bath table,cama mesa banho,1800.00,34.00,7.00,32.00,1,234,60,7616.00,Medium,Heavy,0,0
957857fc71c15ad33dd32bb2c23985aa,computers accessories,informatica acessorios,250.00,31.00,9.00,11.00,2,1138,57,3069.00,Small,Medium,0,0
ceef29d2526ec891ccbd57a80997b5c8,furniture decor,moveis decoracao,800.00,36.00,6.00,26.00,6,1149,48,5616.00,Medium,Medium,0,0
dbb01ba8d5a0e82f2ceb81a7fb03620d,telephony,telefonia,100.00,17.00,4.00,12.00,3,734,59,816.00,Extra Small,Light,0,0
cc64f28b5d156587d478b9b1a876340e,auto,automotivo,7900.00,40.00,40.00,30.00,2,582,45,48000.00,Large,Very Heavy,0,0
a889574d5db0d088abd953112ca2318b,sports leisure,esporte lazer,3900.00,30.00,20.00,25.00,1,374,60,15000.00,Large,Heavy,0,0
eeba3ee5aa7d1d571752248eb4c81c20,furniture decor,moveis decoracao,750.00,30.00,15.00,30.00,4,400,48,13500.00,Medium,Medium,0,0
3877375bc8e2856da0375e2295d32360,watches gifts,relogios presentes,1000.00,20.00,20.00,20.00,8,325,38,8000.00,Medium,Heavy,0,0
e66b7287b647f1f712fb6f0ac2a6b371,furniture decor,moveis decoracao,1600.00,65.00,6.00,48.00,1,875,58,18720.00,Large,Heavy,0,0
51e8feeedd83467b86a79aa2769367c5,toys,brinquedos,150.00,20.00,20.00,20.00,5,429,52,8000.00,Medium,Light,0,0
0f6e2c3bbb97980782ed6cb1506f5d95,toys,brinquedos,750.00,26.00,14.00,26.00,3,180,40,9464.00,Medium,Medium,0,0
739312eddb4431af9a760e797da4d869,cool stuff,cool stuff,90.00,15.00,11.00,12.00,1,236,56,1980.00,Small,Light,0,0
7353d65237c6a5d28f5781889cc58fee,furniture decor,moveis decoracao,8800.00,56.00,28.00,40.00,1,526,58,62720.00,Extra Large,Very Heavy,0,0
afd664c19120c43a47e34fc71f982d86,perfumery,perfumaria,50.00,16.00,5.00,11.00,1,944,54,880.00,Extra Small,Light,0,0
3c46d3f68a377931cdadfd72c6158643,tablets printing image,tablets impressao imagem,450.00,25.00,5.00,20.00,7,922,61,2500.00,Small,Medium,0,0
b0fd7a18daa40299b5393b4280b55dad,computers accessories,informatica acessorios,415.00,29.00,18.00,22.00,2,2157,33,11484.00,Medium,Medium,0,0
5e6cea9c30c88f6ddeab0dfd17b5c7a7,telephony,telefonia,175.00,20.00,20.00,20.00,2,1125,51,8000.00,Medium,Light,0,0
71d0f164444941a25e66f51cc8b17c0e,sports leisure,esporte lazer,1700.00,52.00,8.00,10.00,3,1220,60,4160.00,Small,Heavy,0,0
6d2c812450dd02b2f87495af63f9b709,telephony,telefonia,100.00,19.00,3.00,11.00,3,400,45,627.00,Extra Small,Light,0,0
abefc54df1613eda05b2c702a316eb41,sports leisure,esporte lazer,1900.00,22.00,12.00,22.00,1,419,57,5808.00,Medium,Heavy,0,0
58b365b0859f884f4d07490d902af193,furniture decor,moveis decoracao,700.00,69.00,11.00,11.00,3,2240,60,8349.00,Medium,Medium,0,0
192fdd97f716a6c79db0fdb15fadd854,stationery,papelaria,500.00,21.00,7.00,15.00,5,455,55,2205.00,Small,Medium,0,0
2cbef7c427c1cd8909ff84e3bdc02ae3,pet shop,pet shop,750.00,55.00,20.00,25.00,1,406,54,27500.00,Large,Medium,0,0
3b20a0967f4b39b7b1d91f3be245cfe0,furniture decor,moveis decoracao,2650.00,40.00,25.00,25.00,2,218,50,25000.00,Large,Heavy,0,0
0e1d6728d42f12978a547564c96bfb03,sports leisure,esporte lazer,199.00,19.00,18.00,15.00,1,499,42,5130.00,Medium,Light,0,0
533282178a0de6f31a7d6fa9f2eea7c8,health beauty,beleza saude,1050.00,17.00,17.00,15.00,1,2133,53,4335.00,Small,Heavy,0,0
2b3a5c2260dc61103f0b61bfa35a5d2f,sports leisure,esporte lazer,1150.00,27.00,6.00,18.00,1,712,34,2916.00,Small,Heavy,0,0
523d21a1122c8f0de30617d8515d75c0,bed bath table,cama mesa banho,800.00,41.00,3.00,32.00,1,719,54,3936.00,Small,Medium,0,0
8096dd79187d317b844454d6e6d9039a,cool stuff,cool stuff,900.00,25.00,7.00,12.00,1,1462,43,2100.00,Small,Medium,0,0
0ee300fb7a6715fdac77e6fb6e7e37f3,audio,audio,400.00,25.00,15.00,23.00,1,1024,57,8625.00,Medium,Medium,0,0
f41c5473a596f099a92bd03297ab0aba,books general interest,livros interesse geral,700.00,24.00,24.00,16.00,1,890,63,9216.00,Medium,Medium,0,0
b1448ab856adbb8dc6ea2ba9489f555a,industry commerce and business,industria comercio e negocios,16650.00,30.00,18.00,24.00,1,729,48,12960.00,Medium,Very Heavy,0,0
18293e0552a8e74489e917364868e1db,auto,automotivo,300.00,20.00,6.00,13.00,5,991,49,1560.00,Small,Medium,0,0
8100d323ffa1909cfcf9fdf05f20b678,toys,brinquedos,4017.00,38.00,35.00,42.00,3,818,58,55860.00,Extra Large,Heavy,0,0
15d30ec01983f8e4e69ff7ee703e5815,stationery,papelaria,1275.00,39.00,21.00,27.00,1,100,41,22113.00,Large,Heavy,0,0
c02e3653af29a9204c8ebcbb20f4e475,kitchen dining laundry garden furniture,moveis cozinha area de servico jantar e jardim,22150.00,76.00,46.00,38.00,3,400,54,132848.00,Extra Large,Very Heavy,0,0
75285f54a9546fb99e970a15b52e15b6,sports leisure,esporte lazer,500.00,23.00,5.00,21.00,1,1195,60,2415.00,Small,Medium,0,0
486e577f635477c920c95e95dc243bc8,construction tools construction,construcao ferramentas construcao,2250.00,16.00,19.00,24.00,1,3075,49,7296.00,Medium,Heavy,0,0
6d377b5a340a90e525d388010b3062cc,fashion shoes,fashion calcados,2000.00,36.00,37.00,16.00,3,344,55,21312.00,Large,Heavy,0,0
095ccd4cb27e35ee43f12dd18fa26c04,furniture decor,moveis decoracao,950.00,41.00,16.00,37.00,1,204,27,24272.00,Large,Medium,0,0
e799a2b8707a6a256fa3c040b75d2713,furniture decor,moveis decoracao,3000.00,69.00,11.00,11.00,4,2260,60,8349.00,Medium,Heavy,0,0
89de415e2cf869a6b1274f51913f1a49,sports leisure,esporte lazer,500.00,25.00,15.00,25.00,1,556,26,9375.00,Medium,Medium,0,0
6c56299e19ae706d1907a4b19162435e,computers accessories,informatica acessorios,200.00,36.00,2.00,28.00,2,716,22,2016.00,Small,Medium,0,0
1317921ea764ef06f7aa21094c7e7759,sports leisure,esporte lazer,200.00,16.00,6.00,20.00,2,438,26,1920.00,Small,Medium,0,0
282d681b3fdcb3f0a6da31a7339f48c2,telephony,telefonia,150.00,16.00,4.00,11.00,2,331,51,704.00,Extra Small,Light,0,0
5c2ff601f8b9eab50e5d9938b41ff01a,consoles games,consoles games,300.00,18.00,2.00,12.00,1,324,54,432.00,Extra Small,Medium,0,0
bf5cd6b613d9b11ecd53a9410e7c1f11,furniture decor,moveis decoracao,800.00,100.00,5.00,20.00,2,297,56,10000.00,Medium,Medium,0,0
76c94f57e12befc7be10fd22e96ab0c6,housewares,utilidades domesticas,450.00,19.00,13.00,17.00,4,876,58,4199.00,Small,Medium,0,0
77b5008f271c9f74447191efb065bc28,watches gifts,relogios presentes,60.00,23.00,15.00,19.00,2,541,38,6555.00,Medium,Light,0,0
80aed7c1df22a03593fdd335531bdc72,toys,brinquedos,400.00,16.00,25.00,25.00,2,164,41,10000.00,Medium,Medium,0,0
32459442f3b850918e20febc47c9edfb,sports leisure,esporte lazer,300.00,25.00,12.00,20.00,3,344,56,6000.00,Medium,Medium,0,0
70aff5fb2ab50a5805411600994b01e8,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,14.00,11.00,3,365,25,2464.00,Small,Light,0,0
34774dbfa36fdfe7225c6c68293b694c,furniture decor,moveis decoracao,13150.00,16.00,50.00,50.00,3,833,58,40000.00,Large,Very Heavy,0,0
ac521e68c0341f41844e953ca1659a9e,baby,bebes,400.00,24.00,9.00,14.00,1,940,45,3024.00,Small,Medium,0,0
036c967e979f490c3890acef838d9f44,telephony,telefonia,150.00,19.00,4.00,11.00,1,598,57,836.00,Extra Small,Light,0,0
ba2fafdf0c3e7418202575a48d00bd15,bed bath table,cama mesa banho,1000.00,35.00,15.00,25.00,1,172,54,13125.00,Medium,Heavy,0,0
40c7fdb4c192c7df52431d1b079f9026,watches gifts,relogios presentes,150.00,16.00,2.00,20.00,5,192,52,640.00,Extra Small,Light,0,0
b56bf84f9384a87a3fbadd486d165615,electronics,eletronicos,150.00,25.00,7.00,16.00,1,363,40,2800.00,Small,Light,0,0
bed48285a1d145ff8ca0ac0d77496ba3,home construction,casa construcao,12100.00,60.00,25.00,25.00,1,1533,58,37500.00,Large,Very Heavy,0,0
8ba8c90e50add29be3159373ea7cb990,perfumery,perfumaria,550.00,22.00,16.00,16.00,1,729,56,5632.00,Medium,Medium,0,0
1b0f0dd824989bb4f30d03ac3d1e90af,home appliances 2,eletrodomesticos 2,11867.00,26.00,29.00,34.00,1,430,60,25636.00,Large,Very Heavy,0,0
a762a89bb77b378d0b434ad75671b8e1,sports leisure,esporte lazer,2100.00,60.00,15.00,15.00,2,245,57,13500.00,Medium,Heavy,0,0
1d0b9497ac4f258fbd822c52ff61b5f4,bed bath table,cama mesa banho,400.00,16.00,10.00,16.00,1,510,56,2560.00,Small,Medium,0,0
bf6e9b07b37b073afbd4420d91518a9b,housewares,utilidades domesticas,1300.00,30.00,30.00,30.00,1,624,53,27000.00,Large,Heavy,0,0
7920d8695d334876a8f597fae22de9b5,books general interest,livros interesse geral,400.00,23.00,2.00,16.00,1,613,39,736.00,Extra Small,Medium,0,0
3790861742b5e1e8c72bc179fbeba4be,furniture decor,moveis decoracao,250.00,20.00,6.00,14.00,1,380,30,1680.00,Small,Medium,0,0
2de5ba5ce28a5db125376077071370fd,cool stuff,cool stuff,14425.00,29.00,29.00,42.00,4,2292,45,35322.00,Large,Very Heavy,0,0
731637d822dc03cdbd74407e66c1c443,small appliances,eletroportateis,1325.00,48.00,21.00,29.00,2,1028,52,29232.00,Large,Heavy,0,0
e68e475e0e1fa8744c2aef0f9864d679,stationery,papelaria,1000.00,18.00,48.00,33.00,1,201,51,28512.00,Large,Heavy,0,0
2fbd6c502ff27429087a4e30355f37ef,auto,automotivo,2525.00,68.00,9.00,36.00,5,1149,60,22032.00,Large,Heavy,0,0
63c6d5d1d4b7b62eeac562b995ce4bbb,watches gifts,relogios presentes,325.00,19.00,15.00,17.00,1,681,57,4845.00,Small,Medium,0,0
66602b7f5e12ee24dce727845c7fcfd9,telephony,telefonia,375.00,16.00,14.00,14.00,1,2034,34,3136.00,Small,Medium,0,0
1c76b4e79bb358170ef2565779cecb38,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,3.00,15.00,2,76,9,720.00,Extra Small,Medium,0,0
1584ce1843990c0f62e353fd0478c2df,bed bath table,cama mesa banho,1500.00,45.00,15.00,35.00,1,226,55,23625.00,Large,Heavy,0,0
8e4fb0a9a54c90bd6fcfde5e8df6a00c,computers accessories,informatica acessorios,217.00,17.00,5.00,11.00,4,2426,58,935.00,Extra Small,Medium,0,0
9d2ee357e629941a914a73e800849162,home confort,casa conforto,5350.00,40.00,20.00,40.00,2,213,60,32000.00,Large,Very Heavy,0,0
694ef7517a535b054fddea9154d3e627,sports leisure,esporte lazer,2300.00,21.00,21.00,21.00,1,2462,50,9261.00,Medium,Heavy,0,0
928b6bf553c3a7af6fa44cf124f26108,perfumery,perfumaria,600.00,19.00,7.00,13.00,1,736,52,1729.00,Small,Medium,0,0
c6ab3d8f4227913c4fa99e94ef84aa70,consoles games,consoles games,456.00,23.00,15.00,18.00,2,256,42,6210.00,Medium,Medium,0,0
f2466c43ec41d6b64dcc6337d5e5a6ea,sports leisure,esporte lazer,700.00,16.00,20.00,20.00,1,186,55,6400.00,Medium,Medium,0,0
587d1beacdb18e5c1f36147edcec3053,computers accessories,informatica acessorios,200.00,16.00,5.00,12.00,6,1650,58,960.00,Extra Small,Medium,0,0
2ae49b2b174231324f42d783f93d0edc,watches gifts,relogios presentes,258.00,18.00,10.00,17.00,2,463,55,3060.00,Small,Medium,0,0
fc831da5307b1a3e23ed0259a2b6b2a1,bed bath table,cama mesa banho,1250.00,50.00,15.00,30.00,1,892,58,22500.00,Large,Heavy,0,0
d77688ff55bbbc28706814a06538c8bc,bed bath table,cama mesa banho,1400.00,30.00,16.00,30.00,3,505,44,14400.00,Medium,Heavy,0,0
b658e76d7f0fddb37f87ac02a5fa2554,bed bath table,cama mesa banho,1500.00,38.00,10.00,38.00,1,246,55,14440.00,Medium,Heavy,0,0
09f9babe996b57d17ac9d11adf231c05,sports leisure,esporte lazer,200.00,25.00,25.00,25.00,3,304,57,15625.00,Large,Medium,0,0
305a8467a383809ecce974a852d55ae3,watches gifts,relogios presentes,400.00,16.00,11.00,12.00,3,1291,56,2112.00,Small,Medium,0,0
3ef9c686c9865f2cfe88cd7f9976fd38,furniture decor,moveis decoracao,1050.00,30.00,30.00,30.00,3,170,36,27000.00,Large,Heavy,0,0
5d9b91e8dc83f3caa1cadaf14cd68660,health beauty,beleza saude,800.00,35.00,3.00,12.00,1,1170,51,1260.00,Small,Medium,0,0
54d9ac713e253fa1fae9c8003b011c2a,cool stuff,cool stuff,1867.00,36.00,6.00,36.00,8,787,57,7776.00,Medium,Heavy,0,0
1a3c44587dd8d3db5f2447078bc50d75,cool stuff,cool stuff,300.00,24.00,12.00,17.00,1,750,39,4896.00,Small,Medium,0,0
ca94d73e8f12ba9a6393af8224536f90,computers accessories,informatica acessorios,885.00,20.00,12.00,12.00,1,1753,60,2880.00,Small,Medium,0,0
ca0ebb053b17d7de027780de787ed000,watches gifts,relogios presentes,200.00,16.00,2.00,11.00,1,708,55,352.00,Extra Small,Medium,0,0
c8467740c17bad8744006eb0e041f142,pet shop,pet shop,200.00,20.00,7.00,14.00,2,1621,51,1960.00,Small,Medium,0,0
340f33bdf4103eba89df5d5153beff7e,furniture decor,moveis decoracao,900.00,63.00,5.00,15.00,1,1482,60,4725.00,Small,Medium,0,0
59bad18214d8473f32faead52fe7fd4b,computers accessories,informatica acessorios,200.00,27.00,5.00,20.00,1,409,52,2700.00,Small,Medium,0,0
1a432f73243abc5629393e03b5540da9,health beauty,beleza saude,1050.00,40.00,18.00,16.00,3,1411,58,11520.00,Medium,Heavy,0,0
bb2c7ce7e17161503be275fd36747626,drinks,bebidas,9900.00,21.00,26.00,21.00,1,687,52,11466.00,Medium,Very Heavy,0,0
ca5f4739dfdcd4d73b210a344b426076,computers accessories,informatica acessorios,3200.00,44.00,15.00,30.00,2,88,28,19800.00,Large,Heavy,0,0
158477fa4a1d33fa290291caefbc7883,furniture decor,moveis decoracao,950.00,40.00,10.00,30.00,1,279,56,12000.00,Medium,Medium,0,0
372a2c75b4d5f160e199dee0f342d11b,health beauty,beleza saude,350.00,16.00,8.00,11.00,1,718,43,1408.00,Small,Medium,0,0
4d99afa935cbb06b8e8659cc98ddebc4,furniture decor,moveis decoracao,800.00,42.00,20.00,38.00,4,623,49,31920.00,Large,Medium,0,0
f9025647e0a95c843a2d85c23df34c6c,stationery,papelaria,700.00,66.00,12.00,12.00,2,298,60,9504.00,Medium,Medium,0,0
5b7266a9c1cfa2df264b8d703258fc38,furniture living room,moveis sala,8425.00,70.00,20.00,68.00,1,57,31,95200.00,Extra Large,Very Heavy,0,0
6180d1972499e39b4313fce108e75a8d,bed bath table,cama mesa banho,1100.00,45.00,10.00,15.00,2,171,60,6750.00,Medium,Heavy,0,0
